"ROBINSONS APPLIANCES CORP.","LOWER GROUND-LG252 ROBINSONS METRO EAST, MARCOS HIGHWAY, Dela Paz","RET APPLIANCES","LOWER GROUND-LG252 ROBINSONS METRO EAST, MARCOS HIGHWAY","DELA PAZ","14.6196165","121.0999832"
"LAMUAN SHELL GAS STATION, INC.","MARCOS HIGHWAY, DELA PAZ","FIX GASOLINE STATION; RET RETAILER; SER SERVICES","MARCOS HIGHWAY","DELA PAZ","14.622208","121.1763045"
"K-SQUARE PETRON SERVICE CENTER (MAIN 03-004208)","MARCOS HIGHWAY, DELA PAZ","FIX GASOLINE STATION; RET RETAILER; SER SERVICES","MARCOS HIGHWAY","DELA PAZ","14.622208","121.1763045"
"BIDANG MOTORISTA FUEL STATION","MARCOS HIGHWAY, DELA PAZ","FIX GASOLINE STATION; SER SERVICES; APT SUB-LESSOR","MARCOS HIGHWAY","DELA PAZ","14.622208","121.1763045"
"SUMMERHILL COMMERCIAL VENTURES CORP..","MARCOS HIGHWAY COR. AMANG RODRIGUEZ, DELA PAZ","APT COMMERCIAL BUILDING","MARCOS HIGHWAY COR. AMANG RODRIGUEZ","DELA PAZ","14.6186564","121.0925105"
"GOLD PRIZE FOOD MANUFACTURING CORPORATION","Octagon, Dela Paz","BSM BIG SCALE MANUFACTURER","Octagon","DELA PAZ","14.6095854","121.093999"
"ROBINSONS DEPARTMENT STORE-METRO EAST - RETAILER","ROBINSONS METRO EAST, MARCOS HI-WAY, DELA PAZ","RET RETAILER","ROBINSONS METRO EAST, MARCOS HI-WAY","DELA PAZ","14.6138052","121.3355838"
"ROBINSONS SUPERMARKET CORP.","ROBINSONS METRO EAST, MARCOS HIGHWAY, DELA PAZ","FIX FIX TAXES - LOCAL WINE; APT COMMERCIAL APARTMENT; ES3 ES3 ESSENTIAL COMMODITIES-RETAILER; FIX BEER; FIX CIGARETTE; FIX IMPORTED WINE; RET BAKESHOP; RET NON-ESSENTIAL","ROBINSONS METRO EAST, MARCOS HIGHWAY","DELA PAZ","14.6196165","121.0999832"
"MERCURY DRUG","SPACE NO.164-166 L-1 AYALA MALLS FELIZ MARCOS HI-WAY COR AMANG RODRIGUEZ AVE. BRGY, DELA PAZ","DRG DRUG STORE; RET RETAILER","SPACE NO.164-166 L-1 AYALA MALLS FELIZ MARCOS HI-WAY COR AMANG RODRIGUEZ AVE. BRGY","DELA PAZ","14.6197791","121.0932076"
"TDF FIBERGLASS PRODUCTS MANUFACTURING","STALL # 4 & 5 RS TECH BLDG., MARCOS HIGHWAY, DELA PAZ","SER SERVICES","STALL # 4 & 5 RS TECH BLDG., MARCOS HIGHWAY","DELA PAZ","14.6202752","121.0975039"
"NATASHA","TERRAVUE COMPOUND 1610, AMANG RODRIGUEZ AVE., DELA PAZ","RET RETAILER","TERRAVUE COMPOUND 1610, AMANG RODRIGUEZ AVE.","DELA PAZ","14.6158662","121.0922098"
"THE FLANAGANS CORP.(JOLLIBEE)","U/G FLOOR UG121 ROBINSONS METROEAST, MARCOS HIGHWAY, DELA PAZ","RES RESTAURANT; RET RETAILER","U/G FLOOR UG121 ROBINSONS METROEAST, MARCOS HIGHWAY","DELA PAZ","14.622208","121.1763045"
"STARBUCKS COFFEE","UG / F 135 ROBINSONS METRO EAST, MARCOS HIGHWAY, DELA PAZ","RES RESTAURANT & COFFEE SHOP; RET RETAILER","UG / F 135 ROBINSONS METRO EAST, MARCOS HIGHWAY","DELA PAZ","14.6196165","121.0999832"
"PROSPERIPIG INCORPORATED","UG 157 ROBINSONS METRO EAST, MARCOS HIGHWAY, DELA PAZ","RES RESTAURANT","UG 157 ROBINSONS METRO EAST, MARCOS HIGHWAY","DELA PAZ","14.6196165","121.0999832"
"INTELLI PARKING MANAGEMENT CORPORATION","UNIT 104 KENSINGTON BLDG ONE SPATIAL CONDO., DELA PAZ","SER SERVICES","UNIT 104 KENSINGTON BLDG ONE SPATIAL CONDO.","DELA PAZ","14.6172119","121.0947"
"FELIZMIA FOODS INC.","UNIT 140, LEVEL 1, AYALA MALLS FELIZ  MARCOS HI-WAY, DELA PAZ","FIX BEER; FIX FIX TAXES - LOCAL WINE; FIX IMPORTED WINE; RES RESTAURANT","UNIT 140, LEVEL 1, AYALA MALLS FELIZ  MARCOS HI-WAY","DELA PAZ","14.6197791","121.0932076"
"COPELOTUM FOODS INC.","UNIT 148 LEVEL 1 AYALA MALLS FELIZ, MARCOS HIGHWAY COR. AMANG RODRIGUEZ AVENUE, DELA PAZ","FIX BEER; RES RESTAURANT","UNIT 148 LEVEL 1 AYALA MALLS FELIZ, MARCOS HIGHWAY COR. AMANG RODRIGUEZ AVENUE","DELA PAZ","14.6197791","121.0932076"
"HOPETEL ENTERPRISE","UNIT 3 2ND/FLR. D'JET COMMERCIAL BLDG., FELIX AVE., Dela Paz","RET RETAILER; SER CONSTRUCTION SERVICES","UNIT 3 2ND/FLR. D'JET COMMERCIAL BLDG., FELIX AVE.","DELA PAZ","14.6113388","121.1030134"
"ACASYS DEVELOPMENT CORP.","UNIT 602 - 603 SEMICON CORPORATE BLDG. 50 MARCOS HI-WAY, DELA PAZ","APT REAL ESTATE DEVELOPER; WSR IMPORTER","UNIT 602 - 603 SEMICON CORPORATE BLDG. 50 MARCOS HI-WAY","DELA PAZ","14.6213798","121.087421"
"PRO-ASSIST ONE BUSINESS SOLUTIONS INC.","UNIT 61-D SEMICON CORPORATE BLDG., NO. 50 MARCOS HI-WAY, DELA PAZ","SER BILL COLLECTION SERVICES","UNIT 61-D SEMICON CORPORATE BLDG., NO. 50 MARCOS HI-WAY","DELA PAZ","14.6198473","121.095692"
"NATIONAL BOOK STORE-METRO EAST","UPPER G/F ROBINSONS METRO EAST, MARCOS HIGHWAY, DELA PAZ","RET RETAILER; SER SERVICES","UPPER G/F ROBINSONS METRO EAST, MARCOS HIGHWAY","DELA PAZ","14.6196165","121.0999832"
"GRANTLINE, INC./ KFC","UPPER GROUND FLOOR UG115-119 ROBINSONS METRO EAST, MARCOS HIGHWAY, Dela Paz","RES RESTAURANT","UPPER GROUND FLOOR UG115-119 ROBINSONS METRO EAST, MARCOS HIGHWAY","DELA PAZ","14.6196165","121.0999832"
"MARCOS HI-WAY BAR AND GRILL INC. / PADI'S POINT","UPPER GROUND, ROBINSONS METRO EAST, MARCOS HI-WAY, DELA PAZ","FIX BEER; FIX CIGARETTE; FIX FIX TAXES - LOCAL WINE; RES RESTAURANT","UPPER GROUND, ROBINSONS METRO EAST, MARCOS HI-WAY","DELA PAZ","14.6196165","121.0999832"
"MARTINEZ VERGARA & GONZALEZ SOCIEDAD","33RD. FLR. ORIENT SQUARE BLDG., DON F. ORTIGAS JR. ROAD ORTIGAS CENTER","ADM LAW OFFICE","33RD. FLR. ORIENT SQUARE BLDG.","DON F. ORTIGAS JR. ROAD ORTIGAS CENTER","14.5852723","121.061324"
"CASTRO AND ASSOCIATES PUBLIC RELATIONS CORPORATION","E 21/F STRATA 100 BUILDING, DON F. ORTIGAS JR. ROAD ORTIGAS CENTER","SER SERVICES","E 21/F STRATA 100 BUILDING","DON F. ORTIGAS JR. ROAD ORTIGAS CENTER","14.5864679","121.0612697"
"STERLING BANK OF ASIA INC. (A SAVINGS BANK)","UNIT 104 & 204 PRESTIGE TOWER, DON F. ORTIGAS JR. ROAD ORTIGAS CTR.","BNK BANK - BRANCH","UNIT 104 & 204 PRESTIGE TOWER","DON F. ORTIGAS JR. ROAD ORTIGAS CTR.","14.5859722","121.0620876"
"INTERNATIONAL FLAVOR & FRAGRANCES (PHILIPPINES), INC.","28 FLR. WYNSUM CORPORATE PLAZA, DON F. ORTIGAS JR. ROAD ORTIGAS CTR. SAN ANTONIO","BSM BIG SCALE MANUFACTURER; EX2 EXPORTER; SER INDENTOR; WSR IMPORTER; WSR WHOLESALER","28 FLR. WYNSUM CORPORATE PLAZA","DON F. ORTIGAS JR. ROAD ORTIGAS CTR. SAN ANTONIO","14.5857792","121.0613603"
"OPTIC DESIGN, INC.","UNIT 908 ONE CORPORATE CENTER, DOÑA J. VARGAS AVE. COR. MERALCO AVE. ORTIGAS CTR. SAN ANTONIO","APT LESSOR COMMERCIAL SPACE; RET TRADING; WSR WHOLESALER","UNIT 908 ONE CORPORATE CENTER","DOÑA J. VARGAS AVE. COR. MERALCO AVE. ORTIGAS CTR. SAN ANTONIO","14.584079","121.0632095"
"212 CARWASH","#16, EAST CAPITOL DRIVEKapitolyo","SER CAR WASH","#16","EAST CAPITOL DRIVEKAPITOLYO","14.5716831","121.0607805"
"TABLAPRIMERA FURNITURE MANUFACTURING","# 1, ELISCO RD., Kalawaan","SSM SMALL SCALE MANUFACTURER","# 1, ELISCO RD.","KALAWAAN","14.5509769","121.0805095"
"ALPHA DISTRIBUTION SYSTEMS, INC.","#65, ELISCO ROAD, KALAWAAN","SER SERVICES","#65, ELISCO ROAD","KALAWAAN","14.5492268","121.0859349"
"MGMTH INDUSTRIAL FACILITIES CONSTRUCTION","#682, R CASTILLO ST, KALAWAAN","SER SERVICES","#682, R CASTILLO ST","KALAWAAN","14.553293","121.0802129"
"CJ TRANSNATIONAL PHILIPPINES INC.","#74 NEW SOLID REALTY WAREHOUSE 5 & 6, ELISCO RD., KALAWAAN","SER SERVICES","#74 NEW SOLID REALTY WAREHOUSE 5 & 6, ELISCO RD.","KALAWAAN","14.5473605","121.0865346"
"ABUB'S CEBUANA LECHON CORP.","07 ELISCO ROAD, Kalawaan","RET RETAILER","07 ELISCO ROAD","KALAWAAN","14.5510077","121.0812211"
"NECO PHILIPPINES INC.","103, CAPT. S. CUEVAS ST., Kalawaan","BSM BIG SCALE MANUFACTURER; WSE WAREHOUSE; WSR WHOLESALER","103, CAPT. S. CUEVAS ST.","KALAWAAN","14.5502792","121.0867917"
"IGLOO SUPPLY CHAIN PHILIPPINES, INC.","1216, AXIS ROAD, KALAWAAN","SER SERVICES; WSE STORAGE","1216, AXIS ROAD","KALAWAAN","14.5488348","121.0888023"
"SABARILES INC.(MAJESTIC HAM & FOOD PRODUCTS, INC.)","134-D C. BORNAY, KALAWAAN","BSM BIG SCALE MANUFACTURER; RET RETAILER","134-D C. BORNAY","KALAWAAN","14.5510756","121.0887803"
"ISLAND AIR PRODUCTS CORPORATION","24 ELISCO RD., KALAWAAN","RET RETAILER - LPG; WSR WHOLESALER","24 ELISCO RD.","KALAWAAN","14.5473605","121.0865346"
"KUYA LOVE'S CANTEEN","2526 CAPTAIN SIXTO CUEVAS ST, KALAWAAN","RES EATERY","2526 CAPTAIN SIXTO CUEVAS ST","KALAWAAN","14.5502792","121.0867917"
"VG SUPPLY CHAIN, INC.","2A, WAREHOUSE ELISCO ROAD, KALAWAAN","WSE WAREHOUSE","2A, WAREHOUSE ELISCO ROAD","KALAWAAN","14.5493371","121.0834561"
"AUTOHUB CAR CARE SERVICES (ACCS)","37, ELISCO ROAD, KALAWAAN","SER SERVICES","37, ELISCO ROAD","KALAWAAN","14.5494611","121.0833834"
"KERRY LOGISTIKUS PHILIPPINES, INC.","41 METROASIA COMPOUND, ELISCO ROAD, KALAWAAN","WSR DISTRIBUTORS; WSR IMPORTER; SER TRANSPORT SERVICES; SER WAREHOUSE; WSR WHOLESALER","41 METROASIA COMPOUND, ELISCO ROAD","KALAWAAN","14.5487328","121.0852971"
"FAST LOGISTICS CORPORATION","42 JOHNSTOWN COMPOUND, ELISCO ROAD, KALAWAAN","SER LOGISTIC SERVICES","42 JOHNSTOWN COMPOUND, ELISCO ROAD","KALAWAAN","14.5493371","121.0834561"
"STEPHANIE CUSTOMS BROKERAGE CORPORATION","45 ELISCO RD., KALAWAAN","SER BROKERAGE; SER TRUCKING SERVICES","45 ELISCO RD.","KALAWAAN","14.5494178","121.0838"
"FAST SERVICES CORP.","45 JOHNSTOWN, ELISCO ROAD, KALAWAAN","SER WAREHOUSE MANAGEMENT","45 JOHNSTOWN, ELISCO ROAD","KALAWAAN","14.5493371","121.0834561"
"ADSIA LOGISTICS, INC. - KALAWAAN BR.","65  ELISCO RD., KALAWAAN","SER FORWARDER","65  ELISCO RD.","KALAWAAN","14.5492268","121.0859349"
"DEL MONTE PHILIPPINES.,INC.","65 ELISCO RD., KALAWAAN","ES1 ESSENTIAL COMMODITIES(MANUFACTURER); WSE WAREHOUSE","65 ELISCO RD.","KALAWAAN","14.5492268","121.0859349"
"PRO MAXIMUM SECURITY AGENCY, INC.","65, ELISCO ROAD, KALAWAAN","SCA POSTING ONLY","65, ELISCO ROAD","KALAWAAN","14.5492268","121.0859349"
"TROPICAL HUT FOOD MARKET, INC.","74 ELISCO RD., KALAWAAN","ADM ADMIN. OFFICE; WSE WAREHOUSE; WSR IMPORTER","74 ELISCO RD.","KALAWAAN","14.5477485","121.0900077"
"DOLMAR PROPERTY VENTURES, INC.","74 ELISCO ROAD, KALAWAAN","APT REAL ESTATE DEVELOPER","74 ELISCO ROAD","KALAWAAN","14.5477485","121.0900077"
"DOLMAR LAND, INC.","74 ELISCO ROAD, KALAWAAN","APT REAL ESTATE DEALER","74 ELISCO ROAD","KALAWAAN","14.5477485","121.0900077"
"PH GLOBAL JET EXPRESS INC.","74, ELISCO ROAD, KALAWAAN","WSE STORAGE","74, ELISCO ROAD","KALAWAAN","14.5477485","121.0900077"
"ACADEMIA DE STA. MARTHA INC.","79 N. CUEVAS ST., KALAWAAN, PASIG CITY, KALAWAAN","EDU SCHOOL REGULATED BY DECS","79 N. CUEVAS ST., KALAWAAN, PASIG CITY","KALAWAAN","14.5519791","121.0865169"
"YENMEI FOODS CORPORATION","882 ELISCO ROAD, KALAWAAN","BSM BIG SCALE MANUFACTURER; EX2 EXPORTER","882 ELISCO ROAD","KALAWAAN","14.5507456","121.0829335"
"REGAL INTERNATIONAL SNACK FOOD CORPORATION","888 ELISCO COR. AXIS ROAD, KALAWAAN","BSM BIG SCALE MANUFACTURER; WSR IMPORTER","888 ELISCO COR. AXIS ROAD","KALAWAAN","14.548615","121.086915"
"JLA MOVERS INTERTRANSPORT INC.","888 ELISCO ROAD, KALAWAAN","SER TRUCKING SERVICES","888 ELISCO ROAD","KALAWAAN","14.548615","121.086915"
"TEAM ONGROUND, INC.","AXIS ROAD, KALAWAAN","WSE WAREHOUSE","AXIS ROAD","KALAWAAN","14.5489464","121.0894219"
"OCTAGON INDUSTRIAL DEVELOPMENT CORPORATION (2)","AXIS ROAD BRGY KALAWAAN, KALAWAAN","APT LESSOR - LOT ONLY/WAREHOUSE","AXIS ROAD BRGY KALAWAAN","KALAWAAN","14.5479201","121.0910723"
"STA. MARTA EDUCATIONAL CENTER, INC.","CRUZ DOLMAR SUBD., KALAWAAN","ADM SCHOOL","CRUZ DOLMAR SUBD.","KALAWAAN","14.5501312","121.0818963"
"AMACAR J.ENTERPRISES","DOLMAR SUBD., A.V. CRUZ ST., KALAWAAN","FIX LUMBERYARD; RET HARDWARE","DOLMAR SUBD., A.V. CRUZ ST.","KALAWAAN","14.5501312","121.0818963"
"QUICKGOODS INC.","L9 S. CUEVAS ST, KALAWAAN","SER SERVICES; ES2 ESSENTIAL COMMODITIES - WHOLESALER; RET RETAILER; FIX COLD STORAGE","L9 S. CUEVAS ST","KALAWAAN","14.5502792","121.0867917"
"SAMSUNG SDS GLOBAL SCL PHILIPPINES CO., LTD. INC.","LSL WAREHOUSE 3,4,5,6 AXIS ROAD, KALAWAAN","WSE WAREHOUSE","LSL WAREHOUSE 3,4,5,6 AXIS ROAD","KALAWAAN","14.5492776","121.090687"
"NATURE'S SPRING","MANUNUSO ROAD CORNER, ELISCO RD., KALAWAAN","WSE WAREHOUSE","MANUNUSO ROAD CORNER, ELISCO RD.","KALAWAAN","14.5468915","121.0878599"
"SAMSUNG SDS GLOBAL SCL PHILIPPINES CO., LTD. INC.","OCTAGON WAREHOUSE, AXIS ROAD, KALAWAAN","WSE WAREHOUSE","OCTAGON WAREHOUSE, AXIS ROAD","KALAWAAN","14.5489464","121.0894219"
"SAINT-GOBAIN PHILIPPINES CO. LTD., INC.","WAREHOUSE #4, ELISCO RD., 42 JOHNSTOWN COMPD., KALAWAAN","BSM BIG SCALE MANUFACTURER; SER CONTRACTOR; WSR DISTRIBUTORS; APT SUB-LESSOR","WAREHOUSE #4, ELISCO RD., 42 JOHNSTOWN COMPD.","KALAWAAN","14.5473605","121.0865346"
"PSY SYSTEMS AND INNOVATIONS, OPC","#3-F FRAMAR, A. MABINI ST., KAPASIGAN","SER SERVICES; WSR WHOLESALER","#3-F FRAMAR, A. MABINI ST.","KAPASIGAN","14.5619239","121.0763885"
"NEPHROLOGY CENTER OF PASIG CITY INC.","#53 DR. SIXTO ANTONIO AVE., KAPASIGAN","SER MEDICAL SERVICES","#53 DR. SIXTO ANTONIO AVE.","KAPASIGAN","14.5639025","121.07646"
"MANG JUAN TRADING CORP.","10, YAKAL ST., Kapasigan","RET TRADING; WSR WHOLESALER","10, YAKAL ST.","KAPASIGAN","14.5620205","121.0753249"
"FRONTIER MAINTENANCE SOLUTIONS SPECIALIST CORP.","11, DR. SIXTO ANTONIO AVE., Kapasigan","RET TRADING; SER SERVICES","11, DR. SIXTO ANTONIO AVE.","KAPASIGAN","14.563307","121.0765331"
"LAND BANK OF THE PHILIPPINES - PASIG - SIXTO AVENUE","12 DR. SIXTO ANT. AVE., KAPASIGAN","APT EQUIPMENT RENTAL; BNK BANK - BRANCH; FRX FOREIGN EXCHANGE","12 DR. SIXTO ANT. AVE.","KAPASIGAN","14.5619481","121.0768556"
"FASHION CIRCLE DEPT. STORE","28 A. MABINI ST., KAPASIGAN","RET RETAILER - DRY GOODS; WSR DRY GOODS","28 A. MABINI ST.","KAPASIGAN","14.5643113","121.0759288"
"APRUBADO BUSINESS DOCUMENTATION SERVICES","28 DR. SIXTO ANTONIO AVE., KAPASIGAN","SER SERVICES","28 DR. SIXTO ANTONIO AVE.","KAPASIGAN","14.563013","121.076516"
"BPI PASIG MABINI","32, A. MABINI ST., Kapasigan","APT LESSOR OF SAFETY DEP. BOX; BNK BANK - BRANCH; FRX FOREIGN EXCHANGE","32, A. MABINI ST.","KAPASIGAN","14.5629827","121.0760923"
"BANGKO NG KABUHAYAN, (A RURAL BANK) INC.","52 DR. SIXTO ANTONIO AVE., KAPASIGAN","BNK BANK (MAIN OFFICE)","52 DR. SIXTO ANTONIO AVE.","KAPASIGAN","14.5637536","121.0767422"
"MERCURY DRUG CORPORATION","75, A. MABINI ST., Kapasigan","ES3 ES3 ESSENTIAL COMMODITIES - RETAILER; FIX FIX TAXES - LOCAL WINE; RET RETAILER","75, A. MABINI ST.","KAPASIGAN","14.5636747","121.0755302"
"ONE STOP GLAM BEAUTY LOUNGE CORP.","8, ALCALDE JOSE ST., KAPASIGAN","SER BEAUTY PARLOR","8, ALCALDE JOSE ST.","KAPASIGAN","14.5615263","121.07618"
"J&T EXPRESS","8, ALCALDE JOSE ST., KAPASIGAN","RET MERCHANDISING; SER SERVICES","8, ALCALDE JOSE ST.","KAPASIGAN","14.5615263","121.07618"
"METROPOLITAN BANK & TRUST CO.","A. MABINI ST., KAPASIGAN","BNK BANK - BRANCH","A. MABINI ST.","KAPASIGAN","14.5628964","121.0760236"
"PANADERIA DIMAS-ALANG","A. MABINI ST., KAPASIGAN","SSM BAKE SHOP","A. MABINI ST.","KAPASIGAN","14.5628964","121.0760236"
"SECURITY BANK CORPORATION - PASIG - MABINI","A. MABINI ST. COR PILAPIL ST. KAPASIGAN, KAPASIGAN","BNK BANK - BRANCH","A. MABINI ST. COR PILAPIL ST. KAPASIGAN","KAPASIGAN","14.564527","121.0758038"
"NEPHROCARE HEALTH CARE SERVICES, PHILIPPINES INC.","A. MABINI ST., COR. DR. SIXTO ANTONIO. AVE., KAPASIGAN","SER SERVICES","A. MABINI ST., COR. DR. SIXTO ANTONIO. AVE.","KAPASIGAN","14.5652466","121.0759841"
"DAGUL'S KOREAN MINIMART","BLUMENTRITT ST. COR. A. MABINI ST., KAPASIGAN","FIX BEER; FIX IMPORTED WINE; RET MINI MART; RES RESTAURANT","BLUMENTRITT ST. COR. A. MABINI ST.","KAPASIGAN","14.5632679","121.0759675"
"BDO PASIG - SIXTO ANTONIO AVE. BEDAÑA","DR SIXTO ANTONIO AVE., KAPASIGAN","APT EQUIPMENT RENTAL; BNK BANK - BRANCH; FRX FOREIGN EXCHANGE","DR SIXTO ANTONIO AVE.","KAPASIGAN","14.5622014","121.0767367"
"ROBINSONS EASYMART","G/F MARIPOSA ARCADE, A. MABINI ST, KAPASIGAN","FIX BEER; SER BILLS PAYMENTS; FIX CIGARETTE; ES3 ESSENTIAL COMMODITIES; FIX FIX TAXES - LOCAL WINE; FRX FOREIGN EXCHANGE; FIX FOREIGN LIQUOR; IN6 MONEY REMITTANCE; RET NON-ESSENTIAL; APT SUB-LESSOR","G/F MARIPOSA ARCADE, A. MABINI ST","KAPASIGAN","14.564104","121.075632"
"PASIG AGRICULTURAL DEV. & IND. SUPPLY CORP.","LOPEZ JAENA ST., KAPASIGAN","SER SERVICES; WSR WHOLESALER","LOPEZ JAENA ST.","KAPASIGAN","14.5614471","121.0740164"
"ASIA SOURCE ICOLLEGE INC.","ONE VICTORIA PLAZA, A. MABINI ST., KAPASIGAN","ADM EDUCATIONAL INSTITUTION","ONE VICTORIA PLAZA, A. MABINI ST.","KAPASIGAN","14.5622247","121.0759449"
"FUNDLINE FINANCE CORPORATION","RM 2&4 EMILIANO SANTOS BLDG., #12, DR. SIXTO ANTONIO AVE., KAPASIGAN","IN6 IN6 FINANCING - BRANCH; APT COMMERCIAL UNIT","RM 2&4 EMILIANO SANTOS BLDG., #12, DR. SIXTO ANTONIO AVE.","KAPASIGAN","14.5649776","121.0760347"
"GRANTLINE, INC.","VICTORIA BLDG. DR. SIXTO ANTONIO AVE., KAPASIGAN","RES RESTAURANT","VICTORIA BLDG. DR. SIXTO ANTONIO AVE.","KAPASIGAN","14.5759293","121.0799635"
"ENRICH AIRE SYSTEMS MARKETING INC.","# 11 EO BLDG, UNITED COR. 2ND STREET, KAPITOLYO","RET TRADING; SER SERVICES","# 11 EO BLDG, UNITED COR. 2ND STREET","KAPITOLYO","14.5743229","121.0583842"
"NEXEN DISTRIBUTION PHILIPPINES INC.","# 18, STA. ROSA ST., KAPITOLYO","WSR WHOLESALER/DISTRIBUTOR","# 18, STA. ROSA ST.","KAPITOLYO","14.5722408","121.06016"
"CAFE JUANITA","# 19 WEST CAPITOL DR., KAPITOLYO","FIX BEER; FIX FIX TAXES - LOCAL WINE; RES BAR & RESTAURANT","# 19 WEST CAPITOL DR.","KAPITOLYO","14.572827","121.0608442"
"POWERCAP TRADING CORP.","#06, SAN ROQUE STREET, KAPITOLYO","RET HARDWARE","#06, SAN ROQUE STREET","KAPITOLYO","14.571618","121.0642155"
"CD TECHNOLOGIES ASIA, INC.","#10, SAN ROQUE ST.,, Kapitolyo","APT LEASING; SER COMPUTER SERVICES","#10, SAN ROQUE ST.,","KAPITOLYO","14.571117","121.063917"
"FILSTAR DISTRIBUTORS CORP.","#106, SHAW BLVD., KAPITOLYO","SER SERVICES; WSR DISTRIBUTORS; WSR IMPORTER","#106, SHAW BLVD.","KAPITOLYO","14.5708944","121.0654785"
"AGLIPAY PREMIUM SECURITY CORPORATION","#115, WEST CAPITOL DRIVE, KAPITOLYO","SCA SECURITY AGENCY","#115, WEST CAPITOL DRIVE","KAPITOLYO","14.5691044","121.0559216"
"RCK GRAPHICS ENTERPRISE","#2, STA. MARIA ST., Kapitolyo","ADM ADMIN. OFFICE","#2, STA. MARIA ST.","KAPITOLYO","14.570037","121.0604828"
"KINDERCARE WORLDWIDE CORPORATION","#21 BRIXTON ST., KAPITOLYO","APT LESSOR; WSR WHOLESALER","#21 BRIXTON ST.","KAPITOLYO","14.5702958","121.0555117"
"ALRIVER EXPORT CORPORATION","#246, STA. MONICA STREET, KAPITOLYO","EX1 EXPORTER/MANUFACTURER; WSR IMPORTER","#246, STA. MONICA STREET","KAPITOLYO","14.5676481","121.0559659"
"ROBIG BUILDERS AND DEVELOPMENT CORP.","#27, STA. CATALINA ST., KAPITOLYO","APT REAL ESTATE - COMMERCIAL","#27, STA. CATALINA ST.","KAPITOLYO","14.5700464","121.0567541"
"PROCESS ENHANCEMENT PRODUCTS CORP.","#38 EAST CAPITOL DRIVE, KAPITOLYO","EX2 EXPORTER; RET TRADING; WSR IMPORTER; WSR WHOLESALER","#38 EAST CAPITOL DRIVE","KAPITOLYO","14.569695","121.0602649"
"OFF THE GRID PUBLISHING INC.","#5, EAST CAPITOL DRIVE COR. STA. ROSA ST., KAPITOLYO","SER PUBLISHING SERVICES","#5, EAST CAPITOL DRIVE COR. STA. ROSA ST.","KAPITOLYO","14.5723861","121.060674"
"FEDERATION OF FIRST FILIFINO WORKER-OWNED SERVICE COOPERATIVE","#70, SAN RAFAEL ST., KAPITOLYO","ADM COOPERATIVE","#70, SAN RAFAEL ST.","KAPITOLYO","14.5743824","121.0608779"
"R COOLING & HEATING INC.","#73, EAST CAPITOL DRIVE, KAPITOLYO","SER AIR-CON INSTALLATION & REPAIR","#73, EAST CAPITOL DRIVE","KAPITOLYO","14.5679142","121.0595802"
"CAPITOL SECURITY AGENCY, INC.","1, SAN MATEO ST., Kapitolyo","SCA SECURITY AGENCY","1, SAN MATEO ST.","KAPITOLYO","14.5708023","121.0617448"
"SAFETY CENTER MANAGEMENT CORPORATION","10, STA. ROSA ST., KAPITOLYO","SER SERVICES","10, STA. ROSA ST.","KAPITOLYO","14.5728993","121.0612361"
"RETHINK SAFETY INC.","10, STA. ROSA ST., KAPITOLYO","SER SOFTWARE DESIGNING/DEVELOPMENT","10, STA. ROSA ST.","KAPITOLYO","14.5728993","121.0612361"
"MACRO KOLD CORP.","1002, SHAW BLVD., Kapitolyo","SER SERVICES; WSR TRADING","1002, SHAW BLVD.","KAPITOLYO","14.572362","121.0637118"
"BIO-STRATA PHARMACEUTICAL INC.","101 SHAW BLVD., KAPITOLYO","ES2 PHARMA - ESST`L COMMODITIES(WSR)","101 SHAW BLVD.","KAPITOLYO","14.5706495","121.0657127"
"CHINA BANKING CORP. - SHAW BLVD.","104 SHAW BLVD., KAPITOLYO","BNK BANK - BRANCH","104 SHAW BLVD.","KAPITOLYO","14.5709807","121.0652961"
"GIFTING SOLUTIONS SPECIALISTS PHILS. INC.","106 & 203 THREE BRIXTON BLDG. BRIXTON ST., KAPITOLYO","RET RETAILER; WSR TRADING","106 & 203 THREE BRIXTON BLDG. BRIXTON ST.","KAPITOLYO","14.5718298","121.0571143"
"BDO UNIBANK, INC.","106, SHAW BLVD., Kapitolyo","APT LESSOR OF SAFETY DEP. BOX; BNK BANK - BRANCH; FRX FOREIGN EXCHANGE","106, SHAW BLVD.","KAPITOLYO","14.5708944","121.0654785"
"THOMAS COWAN & CO. INC.","11 PIONEER ST., KAPITOLYO","APT LESSOR - APARTMENT RESIDENTIAL; RET RETAILER; SER PEST SERVICES; WSR IMPORTER","11 PIONEER ST.","KAPITOLYO","14.5733618","121.0569996"
"ROSE INDUSTRIES, INC.","11 PIONEER ST., KAPITOLYO","APT LESSOR COMMERCIAL SPACE; EX2 LUMBER; RET TIRES & BATTERIES; WSR IMPORTER; WSR LUBRICANTS /WHOLESALER","11 PIONEER ST.","KAPITOLYO","14.5733618","121.0569996"
"AGLIPAY SECURITY INC.","115 WEST CAPITOL DR., KAPITOLYO","SCA SECURITY AGENCY","115 WEST CAPITOL DR.","KAPITOLYO","14.5691044","121.0559216"
"AGILITY SECURITY GUARD EXPERT INC.","115 WEST CAPITOL DRIVE STREET, KAPITOLYO","SCA SECURITY AGENCY","115 WEST CAPITOL DRIVE STREET","KAPITOLYO","14.5691044","121.0559216"
